Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,nr_pairs_,nr_steps_,linear_stddev,angular_stddev,lambda,final_inflation
HB,38,0.44091738593312907,-0.03621273076313671,0.6402503252029419,8.97189341615156,0.38872115781367356,1,0.8048039284157474,-0.30515892162193986,1.9154171774210362,1.328569670919994,800,37,0.15840484201908112,0.10080187767744064,0.350614070892334,0.32218422126770013
RL,0,9.337498046416958e-07,0.004301087684722126,0.6102360486984253,14.548373593885694,0.451527029253878,1,1.0569058251920962,0.004791660576884955,2.26896595954895,3.20990252494812,392,19,0.15502209961414337,0.14600923657417297,0.5752768516540527,0.6102360486984253
RL,1,1.0569058251920962,0.004791660576884955,0.5480160117149353,14.043997234159997,0.5043763597256969,1,0.9432372950410937,-0.07351749660191158,1.6782267093658447,3.127796173095703,370,20,0.1468043327331543,0.16427606344223022,0.4919929504394531,0.5480160117149353
RL,2,0.9432372950410937,-0.07351749660191158,0.5395309925079346,13.494825250466297,0.5491719836937001,1,1.0714680554627665,-0.12749114832749633,2.1014862060546875,3.4908430576324463,395,21,0.14902913570404053,0.13610555231571198,0.6064834594726562,0.5395309925079346
RL,3,1.0714680554627665,-0.12749114832749633,0.6375822424888611,12.922243407843926,0.5725818426223714,1,1.09364723447299,-0.36834134558818654,2.0589025020599365,3.138737678527832,360,20,0.15725764632225037,0.15580400824546814,0.45255374908447266,0.6375822424888611
RL,4,1.1252484484292518,-0.40932923842084135,0.6831874251365662,12.37418883620927,0.5480545716346565,1,0.942405467062918,-0.6183312061936789,1.7746740579605103,3.1964454650878906,383,18,0.1478256732225418,0.15994054079055786,0.6746883392333984,0.6831874251365662
RL,5,0.942405467062918,-0.6183312061936789,0.5539274215698242,11.987736000853687,0.3864528353555823,1,0.7637085787494777,-0.3104921212980311,2.0163533687591553,2.894927740097046,380,20,0.12392228841781616,0.1575317084789276,0.905746340751648,0.5539274215698242
RL,6,0.7637085787494777,-0.3104921212980311,0.5672013759613037,11.658110121834868,0.3296258790188187,1,0.7695152486111686,0.3577300711338982,1.9816279411315918,3.2580361366271973,802,21,0.08922983705997467,0.14330929517745972,0.3449571132659912,0.5672013759613037
RL,7,0.7695152486111686,0.3577300711338982,0.569746196269989,11.333499585734133,0.3246105361007352,1,0.6837813999632019,0.3123420143030168,1.898504614830017,3.4603116512298584,522,19,0.08166321367025375,0.15417364239692688,2.6687092781066895,0.569746196269989
RL,8,0.6837813999632019,0.3123420143030168,0.6622527837753296,11.019400549948962,0.31409903578517095,1,0.45407481220292467,0.04989538276750572,2.241377353668213,3.227330207824707,384,20,0.16006973385810852,0.1654333770275116,4.068711757659912,0.6622527837753296
RL,9,0.45407481220292467,0.04989538276750572,0.6755955219268799,10.768880133898513,0.25052041605044906,1,0.62028329546066,1.3704464019909035,2.1803197860717773,2.7793073654174805,403,23,0.15789295732975006,0.13852570950984955,0.859992265701294,0.6755955219268799
RL,10,0.62028329546066,1.3704464019909035,0.5646624565124512,10.596591390643331,0.17228874325518184,1,0.36370188437300033,-0.00742550022087857,1.6884822845458984,0.1311854124069214,468,21,0.14775300025939941,0.13160476088523865,1.7278157472610474,0.5646624565124512
RL,11,0.36370188437300033,-0.00742550022087857,0.5603193044662476,10.298301944185667,0.2982894464576642,1,1.0151794296806935,-0.022924632135509986,1.9309600591659546,0.3417922258377075,701,22,0.14106640219688416,0.1393149197101593,0.7590303421020508,0.5603193044662476
RL,12,1.0151794296806935,-0.022924632135509986,0.586371660232544,9.801919228805282,0.4963827153803848,1,0.9076290081459533,-0.00445303858683001,1.7782975435256958,2.9456944465637207,420,19,0.15055406093597412,0.15195989608764648,5.468379974365234,0.586371660232544
RL,13,0.9076290081459533,-0.00445303858683001,0.5897285342216492,9.319752617530296,0.4821666112749856,1,1.004658788344946,-0.12733342786810237,1.8257777690887451,3.052147626876831,371,19,0.1516999453306198,0.1325134038925171,1.1308330297470093,0.5897285342216492
RL,14,1.004658788344946,-0.12733342786810237,0.5901103615760803,8.669703576843725,0.6500490406865715,1,1.265106233443898,-0.4126715184392855,2.4568920135498047,3.431415557861328,384,20,0.1477128267288208,0.15666058659553528,0.30795955657958984,0.5901103615760803
RL,15,1.265106233443898,-0.4126715184392855,0.5260434150695801,8.009189938461981,0.6605136383817438,1,1.185695270064989,-0.06886726521403864,2.2332425117492676,2.937872886657715,415,20,0.15131352841854095,0.11805123090744019,0.6748344898223877,0.5260434150695801
RL,16,1.185695270064989,-0.06886726521403864,0.6085842847824097,7.342072766944886,0.6671171715170949,1,1.2652928994754096,-0.012667877939925395,2.259110927581787,3.0783705711364746,411,21,0.1467977613210678,0.15037333965301514,0.41637492179870605,0.6085842847824097
RL,17,1.2652928994754096,-0.012667877939925395,0.6109527945518494,6.746234588506631,0.5958381784382549,1,1.1256002956048035,-0.07973377115192312,1.9075965881347656,3.2560524940490723,362,18,0.13682116568088531,0.14715734124183655,0.5973079204559326,0.6109527945518494
RL,18,1.1256002956048035,-0.07973377115192312,0.6412829160690308,6.149939773663711,0.5962948148429206,1,1.1097792125650745,0.03417123337159095,2.1146769523620605,3.2074787616729736,409,20,0.16061633825302124,0.13821682333946228,1.2878466844558716,0.6412829160690308
RL,19,1.1097792125650745,0.03417123337159095,0.5480438470840454,5.569506413235281,0.5804333604284295,1,1.0609176635273794,-0.002269259549924171,1.9251387119293213,3.1120710372924805,412,16,0.14879107475280762,0.1391962468624115,0.8294475078582764,0.5480438470840454
RL,20,1.0609176635273794,-0.002269259549924171,0.5808151960372925,4.692765914466756,0.876740498768525,1,1.6842868323554352,-0.1374209318776782,1.6786164045333862,2.8481130599975586,382,20,0.13657651841640472,0.1268288940191269,0.6882679462432861,0.5808151960372925
HB,21,1.7244445741614225,-0.0037335883529123863,0.6156365275382996,13.98133099684973,0.6509863179251756,1,1.1491659264237422,0.01646243691798968,2.0,0.14033362943050312,600,27,0.15087750554084778,0.1482735574245453,0.7649081945419312,0.7649082
RL,0,9.352503950591174e-07,-0.005757318717523834,0.5332109332084656,14.541736581483928,0.4583074580475017,1,1.1248792892702357,0.07635593131435672,2.2725374698638916,3.63569974899292,392,17,0.15249350666999817,0.15545198321342468,0.4230837821960449,0.5332109332084656
RL,1,1.1248792892702357,0.07635593131435672,0.5341973304748535,13.943624320911535,0.5981122605723925,1,1.1342682164464064,0.17847926425385627,2.1150689125061035,3.089707851409912,422,20,0.15806381404399872,0.15777906775474548,0.8929423093795776,0.5341973304748535
RL,2,1.1342682164464064,0.17847926425385627,0.6410751342773438,13.437532071826723,0.5060922490848121,1,0.9502867731575484,-0.11344580476532329,1.6734707355499268,3.263359308242798,402,20,0.1458893120288849,0.16413384675979614,0.6106441020965576,0.6410751342773438
RL,3,0.9502867731575484,-0.11344580476532329,0.6284945011138916,12.85398710308281,0.5835449687439134,1,1.1136119774027216,-0.7916106416553116,1.9289088249206543,3.12032413482666,391,18,0.14282819628715515,0.15728425979614258,0.3060927391052246,0.6284945011138916
RL,4,1.1136119774027216,-0.7916106416553116,0.5772642493247986,12.310923765771673,0.5430633373111373,1,0.8658753622415801,-0.14488488377278722,1.7827322483062744,3.1789145469665527,384,22,0.14441539347171783,0.14474737644195557,0.24329757690429688,0.5772642493247986
RL,5,0.8658753622415801,-0.14488488377278722,0.5697361826896667,11.927629519180517,0.38329424659115574,1,0.781461393850796,-0.006076743071320672,1.8654019832611084,3.3355650901794434,378,21,0.12191273272037506,0.1593465358018875,0.8586921691894531,0.5697361826896667
RL,6,0.781461393850796,-0.006076743071320672,0.5513150691986084,11.591636981506152,0.33599253767436466,1,0.7302663108606305,-0.15006770208202133,2.2357306480407715,2.945070266723633,795,18,0.13483525812625885,0.14969149231910706,0.0049669742584228516,0.5513150691986084
RL,7,0.7302663108606305,-0.15006770208202133,0.6011443138122559,11.265982180221346,0.32565480128480573,1,0.7227161851650087,0.08033264863679285,2.001081943511963,2.788271188735962,527,21,0.040781859308481216,0.1586778163909912,0.3943638801574707,0.6011443138122559
RL,8,0.7227161851650087,0.08033264863679285,0.6149470210075378,11.034942004745488,0.23104017547585798,1,0.4435683820390208,0.19173230128642785,1.9509034156799316,3.2142529487609863,410,20,0.15256667137145996,0.13955877721309662,1.0714058876037598,0.6149470210075378
RL,9,0.19695418261860922,0.20669227272744292,0.6171644926071167,10.800966216439889,0.11116915855943432,1,0.26815991223189123,0.49543469822716,2.0434470176696777,3.1434364318847656,416,38,0.14299142360687256,0.1615048050880432,3.4962873458862305,0.6171644926071167
RL,10,0.26815991223189123,0.49543469822716,0.6353541612625122,10.610013782384897,0.19095243405499218,1,0.5454099202200048,0.8546605925949087,1.8895182609558105,1.6702767610549927,374,20,0.15116961300373077,0.13975128531455994,1.1412897109985352,0.6353541612625122
RL,11,0.5454099202200048,0.8546605925949087,0.6617060899734497,10.28495832943667,0.32505545294822724,1,0.9623506093187533,0.055125295809339114,2.1033120155334473,0.38188791275024414,813,20,0.14390170574188232,0.14686362445354462,0.8485287427902222,0.6617060899734497
RL,12,0.9623506093187533,0.055125295809339114,0.6152604222297668,9.778362603885826,0.5065957255508433,1,0.9239910893310366,-0.06546275681085684,1.7998883724212646,2.98738431930542,411,22,0.14028725028038025,0.14538250863552094,4.119638919830322,0.6152604222297668
RL,13,0.9239910893310366,-0.06546275681085684,0.6620498895645142,9.242281430866651,0.5360811730191752,1,1.1654673328117855,-0.486240847781217,1.9586570262908936,3.0891401767730713,408,18,0.14147865772247314,0.08107651770114899,0.9777785539627075,0.6620498895645142
RL,14,1.1654673328117855,-0.486240847781217,0.5976566076278687,8.605005513447827,0.6372759174188243,1,1.223154088359175,-0.36637387049171166,2.153001308441162,2.73850154876709,405,19,0.14765529334545135,0.15674269199371338,0.5669960975646973,0.5976566076278687
RL,15,1.223154088359175,-0.36637387049171166,0.5579944252967834,8.057140740356122,0.547864773091705,1,0.9773402677446715,0.11321244786884978,1.7784287929534912,2.9678235054016113,390,19,0.1601751446723938,0.12579932808876038,0.8395171165466309,0.5579944252967834
