Method,Start_frame_id,Done_frame_id,Collision,Recovery,Smoothness,Status,Time,World,optimal_time,nav_metric
VLM,3,5,0,2.42E-07,0,success,9.052,world_290.world,7.731003683,0.5
VLM,0,11,0,0.16195126,-5.044415439,success,47.184,world_291.world,8.268512621,0.175239755
VLM,12,31,0,0.199388108,-11.29710925,success,43.622,world_291.world,8.268512621,0.189549141
VLM,0,3,0,2.45E-07,0,success,8.98,world_292.world,9.189719208,0.5
VLM,4,4,0,0.002445232,0,success,9.338,world_292.world,9.189719208,0.5
VLM,0,3,0,0.003603783,0,success,12.184,world_293.world,7.997672131,0.5
VLM,4,80,0,0.580243694,-124.9452566,success,265.488,world_293.world,7.997672131,0.125
VLM,0,5,0,0.025899421,-0.957964892,success,15.3,world_294.world,8.261333769,0.5
VLM,6,12,0,0.115254337,-1.483945564,success,19.877,world_294.world,8.261333769,0.415622768
VLM,0,6,0,0.028494026,-3.829906377,success,16.199,world_295.world,8.500779295,0.5
VLM,7,10,0,0.133278893,0,success,27.93,world_295.world,8.500779295,0.304360161
VLM,0,4,0,2.26E-07,-0.541216675,success,10.615,world_296.world,7.778423162,0.5
VLM,5,6,0,0.001848613,0,success,12.533,world_296.world,7.778423162,0.5
VLM,0,4,0,1.71E-07,-0.302430189,success,13.56,world_297.world,7.826528565,0.5
VLM,5,8,0,1.97E-07,0,success,11.533,world_297.world,7.826528565,0.5
VLM,0,3,0,2.06E-07,0,success,10.915,world_298.world,7.998182157,0.5
VLM,4,6,0,1.80E-07,0,success,12.532,world_298.world,7.998182157,0.5
VLM,0,11,0,0.121118067,-6.235099384,success,36.495,world_299.world,8.407246219,0.23036707
VLM,12,131,0,0.782748609,-274.8090986,timeout,282.908,world_299.world,8.407246219,0
